timestamp,pca_abbrev,load_mw,source
2016-12-11 17:00:00,CL,6423,CL
2016-12-12 17:00:00,CL,7292,CL
2016-12-13 17:00:00,CL,7342,CL
2016-12-14 17:00:00,CL,7433,CL
2016-12-15 17:00:00,CL,7271,CL
2016-12-16 17:00:00,CL,7304,CL
2016-12-17 17:00:00,CL,6673,CL
2016-12-18 17:00:00,CL,6529,CL
2016-12-19 17:00:00,CL,7241,CL
2016-12-20 17:00:00,CL,7151,CL
2016-12-21 17:00:00,CL,7247,CL
2016-12-22 17:00:00,CL,7194,CL
2016-12-23 17:00:00,CL,7129,CL
2016-12-24 17:00:00,CL,6473,CL
2016-12-25 17:00:00,CL,5980,CL
2016-12-26 17:00:00,CL,6940,CL
2016-12-27 17:00:00,CL,7068,CL
2016-12-28 17:00:00,CL,7040,CL
2016-12-29 17:00:00,CL,6918,CL
2016-12-30 17:00:00,CL,6844,CL
2016-12-31 17:00:00,CL,6083,CL
2016-01-01 18:00:00,CL,5729,CL
2016-01-02 18:00:00,CL,6245,CL
2016-01-03 18:00:00,CL,6213,CL
2016-01-04 18:00:00,CL,7022,CL
2016-01-05 18:00:00,CL,7027,CL
2016-01-06 18:00:00,CL,6986,CL
2016-01-07 18:00:00,CL,7033,CL
2016-01-08 18:00:00,CL,6916,CL
2018-01-01 19:00:00,CL,6210,CL
2018-01-02 19:00:00,CL,7335,CL
2018-01-03 19:00:00,CL,7446,CL
2018-01-04 19:00:00,CL,7460,CL
2018-01-05 19:00:00,CL,7319,CL
2018-01-06 19:00:00,CL,6791,CL
2018-01-07 19:00:00,CL,6591,CL
2018-01-08 19:00:00,CL,7261,CL
2018-01-09 19:00:00,CL,7145,CL
2018-01-10 19:00:00,CL,6984,CL
2018-01-11 19:00:00,CL,6926,CL
2018-01-13 19:00:00,CL,6372,CL
2018-01-14 19:00:00,CL,6578,CL
2018-01-15 19:00:00,CL,7101,CL
2018-01-16 19:00:00,CL,7052,CL
2018-01-17 19:00:00,CL,7418,CL
2018-01-18 19:00:00,CL,7307,CL
2018-01-19 19:00:00,CL,6686,CL
2018-01-20 19:00:00,CL,6362,CL
2018-01-21 19:00:00,CL,6374,CL
2018-01-22 19:00:00,CL,7043,CL
2018-01-23 19:00:00,CL,7276,CL
2018-01-24 19:00:00,CL,7076,CL
2018-01-25 19:00:00,CL,7106,CL
2018-01-26 19:00:00,CL,7158,CL
2018-01-27 19:00:00,CL,6559,CL
2018-01-28 19:00:00,CL,6535,CL
2018-01-29 19:00:00,CL,7254,CL
2018-01-30 19:00:00,CL,7393,CL
2018-01-31 19:00:00,CL,7504,CL
2018-02-01 19:00:00,CL,7312,CL
2018-02-02 19:00:00,CL,7197,CL
2018-02-03 19:00:00,CL,6576,CL
2018-02-04 19:00:00,CL,6495,CL
2018-02-05 19:00:00,CL,7371,CL
2018-02-06 19:00:00,CL,7196,CL
2018-02-07 19:00:00,CL,7180,CL
2018-02-08 19:00:00,CL,7177,CL
2018-02-09 19:00:00,CL,7118,CL
2018-02-10 19:00:00,CL,6548,CL
2018-02-11 19:00:00,CL,6399,CL
2018-02-12 19:00:00,CL,7193,CL
2018-02-13 19:00:00,CL,7303,CL
2018-02-14 19:00:00,CL,7303,CL
2018-02-15 19:00:00,CL,7397,CL
2018-02-16 19:00:00,CL,7335,CL
2018-02-17 19:00:00,CL,6800,CL
2018-02-18 19:00:00,CL,6667,CL
2018-02-19 19:00:00,CL,7347,CL
2018-02-20 19:00:00,CL,7511,CL
2018-02-21 19:00:00,CL,7478,CL
2018-02-22 19:00:00,CL,7556,CL
2018-02-23 19:00:00,CL,7487,CL
2018-02-24 19:00:00,CL,6834,CL
2018-02-25 19:00:00,CL,6737,CL
2018-02-26 19:00:00,CL,7467,CL
2018-02-27 19:00:00,CL,7325,CL
2018-02-28 19:00:00,CL,7381,CL
2018-03-01 19:00:00,CL,7246,CL
2018-03-02 19:00:00,CL,7064,CL
2018-03-03 19:00:00,CL,6586,CL
2018-03-04 19:00:00,CL,6470,CL
2018-03-05 19:00:00,CL,7132,CL
2018-03-06 19:00:00,CL,7168,CL
2018-03-07 19:00:00,CL,7217,CL
2018-03-08 19:00:00,CL,6919,CL
2018-03-09 19:00:00,CL,7196,CL
2018-03-10 19:00:00,CL,6646,CL
2018-03-11 19:00:00,CL,6634,CL
2018-03-12 19:00:00,CL,7184,CL
2018-03-13 19:00:00,CL,7058,CL
2018-03-14 19:00:00,CL,7093,CL
2018-03-15 19:00:00,CL,6960,CL
2018-03-16 19:00:00,CL,6756,CL
2018-03-17 19:00:00,CL,6315,CL
2018-03-18 19:00:00,CL,6396,CL
2018-03-19 19:00:00,CL,6980,CL
2018-03-20 19:00:00,CL,7072,CL
2018-03-21 19:00:00,CL,7010,CL
2018-03-22 19:00:00,CL,7070,CL
2018-03-23 19:00:00,CL,7080,CL
2018-03-24 19:00:00,CL,6428,CL
2018-03-25 19:00:00,CL,6431,CL
2018-03-26 19:00:00,CL,7192,CL
2018-03-27 19:00:00,CL,7280,CL
2018-03-28 19:00:00,CL,7275,CL
2018-03-29 19:00:00,CL,6752,CL
2018-03-30 19:00:00,CL,6194,CL
2018-03-31 19:00:00,CL,6398,CL
2018-04-01 19:00:00,CL,5396,CL
2018-04-02 19:00:00,CL,5987,CL
2018-04-03 19:00:00,CL,6194,CL
2018-04-04 19:00:00,CL,6196,CL
2018-04-05 19:00:00,CL,6098,CL
2018-04-06 19:00:00,CL,6132,CL
2018-04-07 19:00:00,CL,6165,CL
2018-04-08 19:00:00,CL,6173,CL
2018-04-09 19:00:00,CL,6177,CL
2018-04-10 19:00:00,CL,6129,CL
2017-01-01 19:00:00,CL,5798,CL
2017-01-02 19:00:00,CL,6327,CL
2017-01-03 19:00:00,CL,7026,CL
2017-01-04 19:00:00,CL,6941,CL
2017-01-05 19:00:00,CL,7053,CL
2017-01-06 19:00:00,CL,6966,CL
2017-01-07 19:00:00,CL,6557,CL
2017-01-08 19:00:00,CL,6304,CL
2017-01-09 19:00:00,CL,6880,CL
2017-01-10 19:00:00,CL,6977,CL
2017-01-11 19:00:00,CL,7072,CL
2017-01-12 19:00:00,CL,7015,CL
2017-01-13 19:00:00,CL,6964,CL
2017-01-14 19:00:00,CL,6412,CL
2017-01-15 19:00:00,CL,6376,CL
2017-01-16 19:00:00,CL,7211,CL
2017-01-17 19:00:00,CL,7278,CL
2017-01-18 19:00:00,CL,7256,CL
2017-01-19 19:00:00,CL,7287,CL
2017-01-20 19:00:00,CL,7267,CL
2017-01-21 19:00:00,CL,6665,CL
2017-01-22 19:00:00,CL,6505,CL
2017-01-23 19:00:00,CL,7207,CL
2017-01-24 19:00:00,CL,7281,CL
2017-01-25 19:00:00,CL,7390,CL
2017-01-26 19:00:00,CL,7293,CL
2017-01-27 19:00:00,CL,7303,CL
2017-01-28 19:00:00,CL,6644,CL
2017-01-29 19:00:00,CL,6656,CL
2017-01-30 19:00:00,CL,7292,CL
2017-01-31 19:00:00,CL,7296,CL
2017-02-01 19:00:00,CL,7278,CL
2017-02-02 19:00:00,CL,7132,CL
2017-02-03 19:00:00,CL,6499,CL
2017-02-04 19:00:00,CL,6507,CL
2017-02-05 19:00:00,CL,6517,CL
2017-02-06 19:00:00,CL,7175,CL
2017-02-07 19:00:00,CL,7126,CL
2017-02-08 19:00:00,CL,7122,CL
2017-02-09 19:00:00,CL,7147,CL
2017-02-10 19:00:00,CL,7082,CL
2017-02-11 19:00:00,CL,6603,CL
2017-02-12 19:00:00,CL,6391,CL
2017-02-13 19:00:00,CL,7143,CL
2017-02-14 19:00:00,CL,7127,CL
2017-02-15 19:00:00,CL,7215,CL
2017-02-16 19:00:00,CL,7129,CL
2017-02-17 19:00:00,CL,6959,CL
2017-02-18 19:00:00,CL,6545,CL
2017-02-19 19:00:00,CL,6567,CL
2017-02-20 19:00:00,CL,7327,CL
2017-02-21 19:00:00,CL,7513,CL
2017-02-22 19:00:00,CL,7391,CL
2017-02-23 19:00:00,CL,7396,CL
2017-02-24 19:00:00,CL,7471,CL
2017-02-25 19:00:00,CL,6756,CL
2017-02-26 19:00:00,CL,6607,CL
2017-02-27 19:00:00,CL,7302,CL
2017-02-28 19:00:00,CL,7325,CL
2017-03-01 19:00:00,CL,7286,CL
2017-03-02 19:00:00,CL,7216,CL
2017-03-03 19:00:00,CL,7164,CL
2017-03-04 19:00:00,CL,6556,CL
2017-03-05 19:00:00,CL,6501,CL
2017-03-06 19:00:00,CL,7196,CL
2017-03-07 19:00:00,CL,7044,CL
2017-03-08 19:00:00,CL,6836,CL
2017-03-09 19:00:00,CL,6956,CL
2017-03-10 19:00:00,CL,6820,CL
2017-03-11 19:00:00,CL,6400,CL
2017-03-12 19:00:00,CL,6449,CL
2017-03-13 19:00:00,CL,7071,CL
2017-03-14 19:00:00,CL,7041,CL
2017-03-15 19:00:00,CL,7036,CL
2017-03-16 19:00:00,CL,7041,CL
2017-03-17 19:00:00,CL,7019,CL
2017-03-18 19:00:00,CL,6465,CL
2017-03-19 19:00:00,CL,6429,CL
2017-03-20 19:00:00,CL,6990,CL
2017-03-21 19:00:00,CL,7032,CL
2017-03-22 19:00:00,CL,7017,CL
2017-03-23 19:00:00,CL,6911,CL
2017-03-24 19:00:00,CL,6883,CL
2017-03-25 19:00:00,CL,6386,CL
2017-03-26 19:00:00,CL,6358,CL
2017-03-27 19:00:00,CL,6944,CL
2017-03-28 19:00:00,CL,6918,CL
2017-03-29 19:00:00,CL,6733,CL
2017-03-30 19:00:00,CL,6836,CL
2017-03-31 19:00:00,CL,6652,CL
2017-04-01 19:00:00,CL,5925,CL
2017-04-02 19:00:00,CL,6034,CL
2017-04-03 19:00:00,CL,5952,CL
2017-04-04 19:00:00,CL,5964,CL
2017-04-05 19:00:00,CL,6054,CL
2017-04-06 19:00:00,CL,6032,CL
2017-04-07 19:00:00,CL,5948,CL
2017-04-08 19:00:00,CL,5825,CL
2017-04-09 19:00:00,CL,6031,CL
2017-04-10 19:00:00,CL,5978,CL
2017-04-11 19:00:00,CL,6019,CL
2017-04-12 19:00:00,CL,6044,CL
2017-04-13 19:00:00,CL,5791,CL
2017-04-14 19:00:00,CL,5793,CL
2017-04-15 19:00:00,CL,5744,CL
2017-04-16 19:00:00,CL,5975,CL
2017-04-17 19:00:00,CL,6066,CL
2017-04-18 19:00:00,CL,5752,CL
2017-04-19 19:00:00,CL,5946,CL
2017-04-20 19:00:00,CL,6129,CL
2017-04-21 19:00:00,CL,6049,CL
2017-04-22 19:00:00,CL,5883,CL
2017-04-23 19:00:00,CL,5978,CL
2017-04-24 19:00:00,CL,6026,CL
2017-04-25 19:00:00,CL,6169,CL
2017-04-26 19:00:00,CL,6236,CL
2017-04-27 19:00:00,CL,6251,CL
2017-04-28 19:00:00,CL,6126,CL
2017-04-29 19:00:00,CL,6078,CL
2017-04-30 19:00:00,CL,5870,CL
2017-05-01 19:00:00,CL,5958,CL
2017-05-02 19:00:00,CL,6277,CL
2017-05-03 19:00:00,CL,6185,CL
2017-05-04 19:00:00,CL,6248,CL
2017-05-05 19:00:00,CL,6248,CL
2017-05-06 19:00:00,CL,6158,CL
2017-05-07 19:00:00,CL,6407,CL
2017-05-08 19:00:00,CL,6315,CL
2017-05-09 19:00:00,CL,6401,CL
2017-05-10 19:00:00,CL,6269,CL
2017-05-11 19:00:00,CL,6232,CL
2017-05-12 19:00:00,CL,6049,CL
2017-05-13 19:00:00,CL,5796,CL
2017-05-14 19:00:00,CL,5860,CL
2017-05-15 19:00:00,CL,6170,CL
2017-05-16 19:00:00,CL,6156,CL
2017-05-17 19:00:00,CL,6316,CL
2017-05-18 19:00:00,CL,6500,CL
2017-05-19 19:00:00,CL,6397,CL
2017-05-20 19:00:00,CL,6277,CL
2017-05-21 19:00:00,CL,6336,CL
2017-05-22 19:00:00,CL,6495,CL
2017-05-23 19:00:00,CL,6519,CL
2017-05-24 19:00:00,CL,6591,CL
2017-05-25 19:00:00,CL,6594,CL
2017-05-26 19:00:00,CL,6424,CL
2017-05-27 19:00:00,CL,6302,CL
2017-05-28 19:00:00,CL,6406,CL
2017-05-29 19:00:00,CL,6484,CL
2017-05-30 19:00:00,CL,6460,CL
2017-05-31 19:00:00,CL,6377,CL
2017-06-01 19:00:00,CL,6429,CL
2017-06-02 19:00:00,CL,6630,CL
2017-06-03 19:00:00,CL,6477,CL
2017-06-04 19:00:00,CL,6599,CL
2017-06-05 19:00:00,CL,6746,CL
2017-06-06 19:00:00,CL,6673,CL
2017-06-07 19:00:00,CL,6720,CL
2017-06-08 19:00:00,CL,6795,CL
2017-06-09 19:00:00,CL,6599,CL
2017-06-10 19:00:00,CL,6533,CL
2017-06-11 19:00:00,CL,6603,CL
2017-06-12 19:00:00,CL,6727,CL
2017-06-13 19:00:00,CL,6840,CL
2017-06-14 19:00:00,CL,6776,CL
2017-06-15 19:00:00,CL,6706,CL
2017-06-16 19:00:00,CL,6024,CL
2017-06-17 19:00:00,CL,6612,CL
2017-06-18 19:00:00,CL,6700,CL
2017-06-19 19:00:00,CL,6914,CL
2017-06-20 19:00:00,CL,6813,CL
2017-06-21 19:00:00,CL,6807,CL
2017-06-22 19:00:00,CL,6664,CL
2017-06-23 19:00:00,CL,6575,CL
2017-06-24 19:00:00,CL,6599,CL
2017-06-25 19:00:00,CL,6420,CL
2017-06-26 19:00:00,CL,6597,CL
2017-06-27 19:00:00,CL,6727,CL
2017-06-28 19:00:00,CL,6678,CL
2017-06-29 19:00:00,CL,6730,CL
2017-06-30 19:00:00,CL,6491,CL
2017-07-01 19:00:00,CL,6410,CL
2017-07-02 19:00:00,CL,6251,CL
2017-07-03 19:00:00,CL,6577,CL
2017-07-04 19:00:00,CL,6786,CL
2017-07-05 19:00:00,CL,6802,CL
2017-07-06 19:00:00,CL,6769,CL
2017-07-07 19:00:00,CL,6572,CL
2017-07-08 19:00:00,CL,6524,CL
2017-07-09 19:00:00,CL,6607,CL
2017-07-10 19:00:00,CL,6794,CL
2017-07-11 19:00:00,CL,6648,CL
2017-07-12 19:00:00,CL,6685,CL
2017-07-13 19:00:00,CL,6716,CL
2017-07-14 19:00:00,CL,6826,CL
2017-07-15 19:00:00,CL,6627,CL
2017-07-16 19:00:00,CL,6864,CL
2017-07-17 19:00:00,CL,6922,CL
2017-07-18 19:00:00,CL,6807,CL
2017-07-19 19:00:00,CL,6517,CL
2017-07-20 19:00:00,CL,6537,CL
2017-07-21 19:00:00,CL,6367,CL
2017-07-22 19:00:00,CL,6454,CL
2017-07-23 19:00:00,CL,6597,CL
2017-07-24 19:00:00,CL,6803,CL
2017-07-25 19:00:00,CL,6735,CL
2017-07-26 19:00:00,CL,6593,CL
2017-07-27 19:00:00,CL,6544,CL
2017-07-28 19:00:00,CL,6463,CL
2017-07-29 19:00:00,CL,6591,CL
2017-07-30 19:00:00,CL,6604,CL
2017-07-31 19:00:00,CL,6737,CL
2017-08-01 19:00:00,CL,6882,CL
2017-08-02 19:00:00,CL,6678,CL
2017-08-03 19:00:00,CL,6621,CL
2017-08-04 19:00:00,CL,6672,CL
2017-08-05 19:00:00,CL,6617,CL
2017-08-06 19:00:00,CL,6659,CL
2017-08-07 19:00:00,CL,6743,CL
2017-08-08 19:00:00,CL,6575,CL
2017-08-09 19:00:00,CL,6665,CL
2017-08-10 19:00:00,CL,6698,CL
2017-08-11 19:00:00,CL,6790,CL
2017-08-12 19:00:00,CL,6608,CL
2017-08-13 18:00:00,CL,6656,CL
2017-08-14 18:00:00,CL,6461,CL
2017-08-15 18:00:00,CL,6660,CL
2017-08-16 18:00:00,CL,6613,CL
2017-08-17 18:00:00,CL,6516,CL
2017-08-18 18:00:00,CL,6747,CL
2017-08-19 18:00:00,CL,6601,CL
2017-08-20 18:00:00,CL,6588,CL
2017-08-21 18:00:00,CL,6526,CL
2017-08-22 18:00:00,CL,6749,CL
2017-08-23 18:00:00,CL,6639,CL
2017-08-24 18:00:00,CL,6692,CL
2017-08-25 18:00:00,CL,6612,CL
2017-08-26 18:00:00,CL,6563,CL
2017-08-27 18:00:00,CL,6660,CL
2017-08-28 18:00:00,CL,6887,CL
2017-08-29 18:00:00,CL,6851,CL
2017-08-30 18:00:00,CL,6709,CL
2017-08-31 18:00:00,CL,6554,CL
2017-09-01 18:00:00,CL,6611,CL
2017-09-02 18:00:00,CL,6352,CL
2017-09-03 18:00:00,CL,6634,CL
2017-09-04 18:00:00,CL,6573,CL
2017-09-05 18:00:00,CL,6518,CL
2017-09-06 18:00:00,CL,6541,CL
2017-09-07 18:00:00,CL,6422,CL
2017-09-08 18:00:00,CL,6535,CL
2017-09-09 18:00:00,CL,6563,CL
2017-09-10 18:00:00,CL,6810,CL
2017-09-11 18:00:00,CL,6577,CL
2017-09-12 18:00:00,CL,6661,CL
2017-09-13 18:00:00,CL,6565,CL
2017-09-14 18:00:00,CL,6622,CL
2017-09-15 18:00:00,CL,6130,CL
2017-09-16 18:00:00,CL,5976,CL
2017-09-17 18:00:00,CL,5603,CL
2017-09-18 18:00:00,CL,5637,CL
2017-09-19 18:00:00,CL,6013,CL
2017-09-20 18:00:00,CL,6283,CL
2017-09-21 18:00:00,CL,6237,CL
2017-09-22 18:00:00,CL,6099,CL
2017-09-23 18:00:00,CL,6074,CL
2017-09-24 18:00:00,CL,6105,CL
2017-09-25 18:00:00,CL,6155,CL
2017-09-26 18:00:00,CL,6205,CL
2017-09-27 18:00:00,CL,6207,CL
2017-09-28 18:00:00,CL,6253,CL
2017-09-29 18:00:00,CL,6179,CL
2017-09-30 18:00:00,CL,6133,CL
2017-10-01 18:00:00,CL,6249,CL
2017-10-02 18:00:00,CL,6815,CL
2017-10-03 18:00:00,CL,6749,CL
2017-10-04 18:00:00,CL,6821,CL
2017-10-05 18:00:00,CL,6745,CL
2017-10-06 18:00:00,CL,6672,CL
2017-10-07 18:00:00,CL,6311,CL
2017-10-08 18:00:00,CL,6048,CL
2017-10-09 18:00:00,CL,6330,CL
2017-10-10 18:00:00,CL,6734,CL
2017-10-11 18:00:00,CL,6899,CL
2017-10-12 18:00:00,CL,6740,CL
2017-10-13 18:00:00,CL,6655,CL
2017-10-14 18:00:00,CL,6048,CL
2017-10-15 18:00:00,CL,6045,CL
2017-10-16 18:00:00,CL,6579,CL
2017-10-17 18:00:00,CL,6626,CL
2017-10-18 18:00:00,CL,6645,CL
2017-10-19 18:00:00,CL,6687,CL
2017-10-20 18:00:00,CL,6646,CL
2017-10-21 18:00:00,CL,6126,CL
2017-10-22 18:00:00,CL,6128,CL
2017-10-23 18:00:00,CL,6693,CL
2017-10-24 18:00:00,CL,6812,CL
2017-10-25 18:00:00,CL,6757,CL
2017-10-26 18:00:00,CL,6531,CL
2017-10-27 18:00:00,CL,6145,CL
2017-10-28 18:00:00,CL,6031,CL
2017-10-29 18:00:00,CL,6143,CL
2017-10-30 18:00:00,CL,6680,CL
2017-10-31 18:00:00,CL,6291,CL
2017-11-01 18:00:00,CL,6215,CL
2017-11-02 18:00:00,CL,6713,CL
2017-11-03 18:00:00,CL,6627,CL
2017-11-04 18:00:00,CL,6173,CL
2017-11-05 18:00:00,CL,6265,CL
2017-11-06 18:00:00,CL,6734,CL
2017-11-07 18:00:00,CL,6570,CL
2017-11-08 18:00:00,CL,6667,CL
2017-11-09 18:00:00,CL,6815,CL
2017-11-10 18:00:00,CL,6795,CL
2017-11-11 18:00:00,CL,6231,CL
2017-11-12 18:00:00,CL,6233,CL
2017-11-13 18:00:00,CL,6839,CL
2017-11-14 18:00:00,CL,6641,CL
2017-11-15 18:00:00,CL,6785,CL
2017-11-16 18:00:00,CL,6876,CL
2017-11-17 18:00:00,CL,6669,CL
2017-11-18 18:00:00,CL,6155,CL
2017-11-19 18:00:00,CL,6165,CL
2017-11-20 18:00:00,CL,6808,CL
2017-11-21 18:00:00,CL,6764,CL
2017-11-22 18:00:00,CL,6950,CL
2017-11-23 18:00:00,CL,6865,CL
2017-11-24 18:00:00,CL,6655,CL
2017-11-25 18:00:00,CL,5440,CL
2017-11-26 18:00:00,CL,6284,CL
2017-11-27 18:00:00,CL,7008,CL
2017-11-28 18:00:00,CL,6880,CL
2017-11-29 18:00:00,CL,7096,CL
2017-11-30 18:00:00,CL,6882,CL
2017-12-01 18:00:00,CL,7206,CL
2017-12-02 18:00:00,CL,6535,CL
2017-12-03 18:00:00,CL,6938,CL
2017-12-04 18:00:00,CL,7450,CL
2017-12-05 18:00:00,CL,7182,CL
2017-12-06 18:00:00,CL,7274,CL
2017-12-07 18:00:00,CL,6941,CL
2017-12-08 18:00:00,CL,6606,CL
2017-12-09 18:00:00,CL,6433,CL
2017-12-10 18:00:00,CL,6373,CL
2017-12-11 18:00:00,CL,7153,CL
2017-12-12 18:00:00,CL,6852,CL
2017-12-13 18:00:00,CL,7229,CL
2017-12-14 18:00:00,CL,7357,CL
2017-12-15 18:00:00,CL,7386,CL
2017-12-16 18:00:00,CL,6656,CL
2017-12-17 18:00:00,CL,6531,CL
2017-12-18 18:00:00,CL,7389,CL
2017-12-19 18:00:00,CL,7560,CL
2017-12-20 18:00:00,CL,7486,CL
2017-12-21 18:00:00,CL,7511,CL
2017-12-22 18:00:00,CL,7399,CL
2017-12-23 18:00:00,CL,6971,CL
2017-12-24 18:00:00,CL,6543,CL
2017-12-25 18:00:00,CL,6302,CL
2017-12-26 18:00:00,CL,7168,CL
2017-12-27 18:00:00,CL,7607,CL
2017-12-28 18:00:00,CL,7642,CL
2017-12-29 18:00:00,CL,7432,CL
2017-12-30 18:00:00,CL,6890,CL
2017-12-31 18:00:00,CL,6244,CL
2016-01-09 19:00:00,CL,6535,CL
2016-01-10 19:00:00,CL,6345,CL
2016-01-11 19:00:00,CL,6953,CL
2016-01-12 19:00:00,CL,6943,CL
2016-01-13 19:00:00,CL,7045,CL
2016-01-14 19:00:00,CL,7052,CL
2016-01-15 19:00:00,CL,7060,CL
2016-01-16 19:00:00,CL,6561,CL
2016-01-17 19:00:00,CL,6515,CL
2016-01-18 19:00:00,CL,7205,CL
2016-01-19 19:00:00,CL,7163,CL
2016-01-20 19:00:00,CL,7278,CL
2016-01-21 19:00:00,CL,7067,CL
2016-01-22 19:00:00,CL,7038,CL
2016-01-23 19:00:00,CL,6336,CL
2016-01-24 19:00:00,CL,6159,CL
2016-01-25 19:00:00,CL,6922,CL
2016-01-26 19:00:00,CL,6435,CL
2016-01-27 19:00:00,CL,6585,CL
2016-01-28 19:00:00,CL,6703,CL
2016-01-29 19:00:00,CL,6770,CL
2016-01-30 19:00:00,CL,6476,CL
2016-01-31 19:00:00,CL,6410,CL
2016-02-01 19:00:00,CL,7093,CL
2016-02-02 19:00:00,CL,6877,CL
2016-02-03 19:00:00,CL,6895,CL
2016-02-04 19:00:00,CL,6882,CL
2016-02-05 19:00:00,CL,6820,CL
2016-02-06 19:00:00,CL,6441,CL
2016-02-07 19:00:00,CL,6241,CL
2016-02-08 19:00:00,CL,7006,CL
2016-02-09 19:00:00,CL,7070,CL
2016-02-10 19:00:00,CL,7059,CL
2016-02-11 19:00:00,CL,6997,CL
2016-02-12 19:00:00,CL,6953,CL
2016-02-13 19:00:00,CL,6438,CL
2016-02-14 19:00:00,CL,6304,CL
2016-02-15 19:00:00,CL,7112,CL
2016-02-16 19:00:00,CL,7042,CL
2016-02-17 19:00:00,CL,7040,CL
2016-02-18 19:00:00,CL,7081,CL
2016-02-19 19:00:00,CL,6957,CL
2016-02-20 19:00:00,CL,6529,CL
2016-02-21 19:00:00,CL,6436,CL
2016-02-22 19:00:00,CL,7207,CL
2016-02-23 19:00:00,CL,7159,CL
2016-02-24 19:00:00,CL,7187,CL
2016-02-25 19:00:00,CL,7085,CL
2016-02-26 19:00:00,CL,7010,CL
2016-02-27 19:00:00,CL,6466,CL
2016-02-28 19:00:00,CL,6329,CL
2016-02-29 19:00:00,CL,7086,CL
2016-03-01 19:00:00,CL,7117,CL
2016-03-02 19:00:00,CL,7145,CL
2016-03-03 19:00:00,CL,7144,CL
2016-03-04 19:00:00,CL,7188,CL
2016-03-05 19:00:00,CL,6457,CL
2016-03-06 19:00:00,CL,6409,CL
2016-03-07 19:00:00,CL,7064,CL
2016-03-08 19:00:00,CL,7132,CL
2016-03-09 19:00:00,CL,7157,CL
2016-03-10 19:00:00,CL,7098,CL
2016-03-11 19:00:00,CL,7123,CL
2016-03-12 19:00:00,CL,6536,CL
2016-03-13 19:00:00,CL,6467,CL
2016-03-14 19:00:00,CL,7230,CL
2016-03-15 19:00:00,CL,7293,CL
2016-03-16 19:00:00,CL,7180,CL
2016-03-17 19:00:00,CL,7012,CL
2016-03-18 19:00:00,CL,6982,CL
2016-03-19 19:00:00,CL,6559,CL
2016-03-20 19:00:00,CL,6478,CL
2016-03-21 19:00:00,CL,7111,CL
2016-03-22 19:00:00,CL,7077,CL
2016-03-23 19:00:00,CL,6890,CL
2016-03-24 19:00:00,CL,6539,CL
2016-03-25 19:00:00,CL,6160,CL
2016-03-26 19:00:00,CL,6145,CL
2016-03-27 19:00:00,CL,6242,CL
2016-03-28 19:00:00,CL,6813,CL
2016-03-29 19:00:00,CL,6707,CL
2016-03-30 19:00:00,CL,6831,CL
2016-03-31 19:00:00,CL,6606,CL
2016-04-01 19:00:00,CL,6007,CL
2016-04-02 19:00:00,CL,5748,CL
2016-04-03 19:00:00,CL,6008,CL
2016-04-04 19:00:00,CL,6113,CL
2016-04-05 19:00:00,CL,6047,CL
2016-04-06 19:00:00,CL,5957,CL
2016-04-07 19:00:00,CL,5899,CL
2016-04-08 19:00:00,CL,5833,CL
2016-04-09 19:00:00,CL,5587,CL
2016-04-10 19:00:00,CL,5951,CL
2016-04-11 19:00:00,CL,6186,CL
2016-04-12 19:00:00,CL,6153,CL
2016-04-13 19:00:00,CL,6107,CL
2016-04-14 19:00:00,CL,6191,CL
2016-04-15 19:00:00,CL,5960,CL
2016-04-16 19:00:00,CL,5591,CL
2016-04-17 19:00:00,CL,5906,CL
2016-04-18 19:00:00,CL,5969,CL
2016-04-19 19:00:00,CL,5991,CL
2016-04-20 19:00:00,CL,6113,CL
2016-04-21 19:00:00,CL,6020,CL
2016-04-22 19:00:00,CL,5966,CL
2016-04-23 19:00:00,CL,5916,CL
2016-04-24 19:00:00,CL,6353,CL
2016-04-25 19:00:00,CL,6266,CL
2016-04-26 19:00:00,CL,6323,CL
2016-04-27 19:00:00,CL,6232,CL
2016-04-28 19:00:00,CL,6230,CL
2016-04-29 19:00:00,CL,6155,CL
2016-04-30 19:00:00,CL,5692,CL
2016-05-01 19:00:00,CL,6009,CL
2016-05-02 19:00:00,CL,6026,CL
2016-05-03 19:00:00,CL,6203,CL
2016-05-04 19:00:00,CL,6122,CL
2016-05-05 19:00:00,CL,6158,CL
2016-05-06 19:00:00,CL,6194,CL
2016-05-07 19:00:00,CL,5887,CL
2016-05-08 19:00:00,CL,6142,CL
2016-05-09 19:00:00,CL,6196,CL
2016-05-10 19:00:00,CL,6326,CL
2016-05-11 19:00:00,CL,6263,CL
2016-05-12 19:00:00,CL,6302,CL
2016-05-13 19:00:00,CL,6216,CL
2016-05-14 19:00:00,CL,5957,CL
2016-05-15 19:00:00,CL,6028,CL
2016-05-16 19:00:00,CL,6114,CL
2016-05-17 19:00:00,CL,6055,CL
2016-05-18 19:00:00,CL,6243,CL
2016-05-19 19:00:00,CL,6119,CL
2016-05-20 19:00:00,CL,5981,CL
2016-05-21 19:00:00,CL,6144,CL
2016-05-22 19:00:00,CL,6162,CL
2016-05-23 19:00:00,CL,6137,CL
2016-05-24 19:00:00,CL,6245,CL
2016-05-25 19:00:00,CL,6148,CL
2016-05-26 19:00:00,CL,6069,CL
2016-05-27 19:00:00,CL,6227,CL
2016-05-28 19:00:00,CL,5949,CL
2016-05-29 19:00:00,CL,6329,CL
